event_id,prediction,confidence_score,anomaly_score,severity,event_type,asset_name,source_ip,timestamp
EVT04575,Normal,26.34,0.1103828868948967,Medium,Data Exfiltration Attempt,FIN-RTR-0066,161.130.247.253,2026-01-16 21:15:00
EVT04576,Normal,24.66,0.0761358323924066,High,Firewall Rule Change,LEG-PC-0069,192.6.214.56,2026-01-16 21:20:00
EVT04577,Normal,29.27,0.1017524453568085,Critical,Failed Login,MKT-PC-0115,192.179.140.108,2026-01-16 21:25:00
EVT04578,Normal,33.78,0.1146614820872501,Low,Port Scan,SAL-MOB-0033,48.182.157.181,2026-01-16 21:30:00
EVT04579,Normal,68.9,0.0032618898103037,Low,USB Device Connected,IT-SRV-0110,195.219.204.118,2026-01-16 21:35:00
EVT04580,Normal,14.34,0.1518025273336679,Medium,Login Success,FIN-IOT-0051,219.103.69.201,2026-01-16 21:40:00
EVT04581,Suspicious,70.23,-0.0080069880548194,Medium,Lateral Movement Detected,FIN-RTR-0012,204.133.248.194,2026-01-16 21:45:00
EVT04582,Normal,33.82,0.0630433111709561,Medium,Account Lockout,ENG-MOB-0071,131.201.53.132,2026-01-16 21:50:00
EVT04583,Normal,20.49,0.1182328008328661,High,DNS Tunneling Detected,FIN-SW-0036,117.106.101.153,2026-01-16 21:55:00
EVT04584,Suspicious,52.75,-0.0054837967580496,Critical,Login Success,ENG-PRT-0107,63.20.9.112,2026-01-16 22:00:00
EVT04585,Normal,52.81,0.0638930385233248,Medium,Session Hijacking Attempt,LEG-SW-0104,166.183.24.179,2026-01-16 22:05:00
EVT04586,Normal,15.41,0.1538578055678155,Medium,Configuration Change,HR-RTR-0038,74.255.255.176,2026-01-16 22:10:00
EVT04587,Normal,46.38,0.0299365338894186,Medium,VPN Connection,HR-IOT-0094,153.7.19.35,2026-01-16 22:15:00
EVT04588,Normal,23.54,0.0874413821281313,High,Unauthorized Access,IT-DB-0057,130.131.136.195,2026-01-16 22:20:00
EVT04589,Normal,27.6,0.0758897422854349,Low,Account Lockout,FIN-IOT-0089,219.241.248.26,2026-01-16 22:25:00
EVT04590,Normal,40.03,0.1013672842712416,High,Failed Login,FIN-SRV-0127,142.90.1.208,2026-01-16 22:30:00
EVT04591,Normal,51.69,0.0858869907842362,Medium,Configuration Change,ENG-RTR-0047,120.64.214.117,2026-01-16 22:35:00
EVT04592,Normal,26.93,0.1022798890884245,Medium,DDoS Attempt,LEG-SW-0101,35.170.25.225,2026-01-16 22:40:00
EVT04593,Normal,20.01,0.1136976101713059,High,SQL Injection Attempt,FIN-SW-0115,221.251.130.208,2026-01-16 22:45:00
EVT04594,Normal,31.95,0.0637466859159622,High,Configuration Change,MKT-IOT-0035,218.218.59.254,2026-01-16 22:50:00
EVT04595,Suspicious,87.69,-0.0258025326694831,Medium,Suspicious Process Execution,SAL-SW-0087,122.114.107.99,2026-01-16 22:55:00
EVT04596,Normal,23.0,0.1201688973142689,Medium,Lateral Movement Detected,SAL-IOT-0042,202.188.54.235,2026-01-16 23:00:00
EVT04597,Normal,19.22,0.1518436005759003,Medium,Suspicious Process Execution,ENG-FW-0092,185.81.44.14,2026-01-16 23:05:00
EVT04598,Normal,34.6,0.0999052987832733,Medium,Lateral Movement Detected,OPS-RTR-0078,28.80.161.180,2026-01-16 23:10:00
EVT04599,Normal,54.53,0.0462621906624411,High,Phishing Email,MKT-PRT-0082,198.240.135.254,2026-01-16 23:15:00
EVT04600,Suspicious,55.33,-0.0060800589840618,High,VPN Connection,HR-RTR-0085,129.117.225.246,2026-01-16 23:20:00
EVT04601,Normal,13.51,0.1349497061420059,Medium,Malware Detection,SAL-FW-0065,174.198.37.247,2026-01-16 23:25:00
EVT04602,Normal,42.62,0.0609090325171025,High,Data Exfiltration Attempt,OPS-MOB-0049,6.209.171.223,2026-01-16 23:30:00
EVT04603,Normal,44.63,0.0859868273346523,Medium,Session Hijacking Attempt,FIN-PC-0032,223.49.29.170,2026-01-16 23:35:00
EVT04604,Normal,47.02,0.0717807060631557,Low,Lateral Movement Detected,LEG-DB-0014,215.206.94.161,2026-01-16 23:40:00
EVT04605,Normal,50.28,0.0532510688887963,High,SQL Injection Attempt,LEG-RTR-0121,201.116.88.141,2026-01-16 23:45:00
EVT04606,Normal,51.49,0.0358870143824286,Low,Configuration Change,OPS-LAP-0111,126.145.158.59,2026-01-16 23:50:00
EVT04607,Normal,38.25,0.0559068513085727,Medium,SQL Injection Attempt,OPS-RTR-0067,141.22.91.71,2026-01-16 23:55:00
EVT04608,Normal,23.44,0.088817625825581,High,Data Exfiltration Attempt,OPS-RTR-0031,218.254.113.163,2026-01-17 00:00:00
EVT04609,Normal,34.29,0.1127927414874746,Medium,USB Device Connected,SAL-LAP-0042,170.251.200.152,2026-01-17 00:05:00
EVT04610,Normal,52.55,0.0263937603044294,Medium,Credential Dumping,SAL-FW-0030,115.55.11.187,2026-01-17 00:10:00
EVT04611,Normal,22.16,0.1026754626046123,Medium,Account Lockout,FIN-SRV-0024,205.84.15.203,2026-01-17 00:15:00
EVT04612,Normal,34.72,0.0909360308243735,High,Account Lockout,SAL-RTR-0106,206.167.181.153,2026-01-17 00:20:00
EVT04613,Normal,35.15,0.0730940459401034,Low,Web Shell Detected,ENG-PC-0101,41.143.243.34,2026-01-17 00:25:00
EVT04614,Normal,17.56,0.162617353638442,Medium,DNS Tunneling Detected,SAL-PC-0097,200.137.50.34,2026-01-17 00:30:00
EVT04615,Normal,36.99,0.0944808007472395,Medium,DNS Tunneling Detected,FIN-SRV-0060,196.192.154.251,2026-01-17 00:35:00
EVT04616,Normal,58.39,0.0314890523403535,Low,Privilege Escalation,MKT-SRV-0078,178.133.145.237,2026-01-17 00:40:00
EVT04617,Normal,13.2,0.1274811586110784,Medium,DDoS Attempt,OPS-RTR-0073,165.203.51.196,2026-01-17 00:45:00
EVT04618,Normal,33.63,0.120015318443589,High,Brute Force,HR-FW-0110,195.185.123.5,2026-01-17 00:50:00
EVT04619,Normal,22.75,0.1566419181723071,Medium,Session Hijacking Attempt,OPS-MOB-0014,82.112.83.128,2026-01-17 00:55:00
EVT04620,Normal,45.12,0.0374898784866587,Medium,Unauthorized Access,SAL-RTR-0003,201.66.212.220,2026-01-17 01:00:00
EVT04621,Normal,17.71,0.1572937177362035,Medium,File Access,OPS-IOT-0001,157.230.136.61,2026-01-17 01:05:00
EVT04622,Normal,24.35,0.077432894054179,High,Account Lockout,HR-FW-0011,197.103.89.88,2026-01-17 01:10:00
EVT04623,Normal,44.29,0.0350404681108525,Low,Port Scan,IT-SRV-0079,21.28.29.41,2026-01-17 01:15:00
EVT04624,Normal,29.79,0.1073999649951947,High,Data Exfiltration Attempt,ENG-LAP-0102,205.211.38.0,2026-01-17 01:20:00
EVT04625,Normal,30.33,0.0897502173214614,Critical,Port Scan,SAL-PC-0088,78.247.72.123,2026-01-17 01:25:00
EVT04626,Normal,16.32,0.1547102874825659,High,File Access,HR-LAP-0122,86.52.226.201,2026-01-17 01:30:00
EVT04627,Normal,58.96,0.0002229040120603,High,Unauthorized Access,MKT-SW-0007,3.117.222.135,2026-01-17 01:35:00
EVT04628,Normal,33.74,0.0900306549485332,Critical,Malware Detection,IT-MOB-0064,192.154.162.160,2026-01-17 01:40:00
EVT04629,Normal,42.2,0.0833985316686033,Medium,Account Lockout,FIN-PRT-0071,219.39.80.28,2026-01-17 01:45:00
EVT04630,Normal,76.81,0.0074056214287989,High,Privilege Escalation,FIN-LAP-0063,180.142.152.249,2026-01-17 01:50:00
EVT04631,Normal,30.31,0.1058106904635569,High,SQL Injection Attempt,IT-PRT-0042,73.198.73.166,2026-01-17 01:55:00
EVT04632,Normal,53.7,0.0233955635820254,High,Unauthorized Access,OPS-SRV-0043,210.151.82.139,2026-01-17 02:00:00
EVT04633,Normal,15.82,0.1511644650074152,High,Credential Dumping,FIN-SW-0054,221.168.96.159,2026-01-17 02:05:00
EVT04634,Normal,44.74,0.0340734094517705,Critical,Malware Detection,MKT-RTR-0097,160.33.254.124,2026-01-17 02:10:00
EVT04635,Normal,32.96,0.1341009604052569,Medium,Data Exfiltration Attempt,SAL-PC-0027,132.236.67.242,2026-01-17 02:15:00
EVT04636,Suspicious,62.52,-0.015812300735822,Critical,USB Device Connected,ENG-FW-0071,161.152.144.38,2026-01-17 02:20:00
EVT04637,Normal,40.92,0.0515056631660978,Critical,Brute Force,IT-LAP-0134,155.126.228.239,2026-01-17 02:25:00
EVT04638,Normal,16.28,0.1257101468945801,High,DDoS Attempt,OPS-PRT-0115,218.40.201.186,2026-01-17 02:30:00
EVT04639,Normal,31.39,0.0786692497422395,Low,Login Success,FIN-MOB-0126,141.82.228.161,2026-01-17 02:35:00
EVT04640,Normal,16.35,0.1432910746675868,Medium,Brute Force,OPS-MOB-0112,129.138.73.58,2026-01-17 02:40:00
EVT04641,Normal,25.27,0.1450542873961825,Medium,Firewall Rule Change,LEG-MOB-0064,198.181.35.166,2026-01-17 02:45:00
EVT04642,Normal,17.94,0.1281071340782234,High,Phishing Email,OPS-SRV-0048,136.32.55.164,2026-01-17 02:50:00
EVT04643,Normal,40.15,0.0810864320190118,Low,Lateral Movement Detected,HR-IOT-0061,106.53.44.2,2026-01-17 02:55:00
EVT04644,Normal,68.54,0.0217228882308375,Critical,Port Scan,LEG-PC-0009,76.35.68.240,2026-01-17 03:00:00
EVT04645,Normal,51.48,0.0560313706366609,Low,Suspicious Process Execution,HR-MOB-0012,138.9.50.65,2026-01-17 03:05:00
EVT04646,Normal,37.95,0.1007585030172188,Medium,Phishing Email,LEG-PRT-0008,176.142.1.80,2026-01-17 03:10:00
EVT04647,Normal,20.86,0.1646731914402,Medium,Lateral Movement Detected,LEG-SW-0074,182.48.198.107,2026-01-17 03:15:00
EVT04648,Normal,16.53,0.1190200480763851,Medium,Ransomware Detected,IT-SW-0061,148.124.131.196,2026-01-17 03:20:00
EVT04649,Normal,19.11,0.1400609509446946,High,Configuration Change,HR-PRT-0030,222.123.59.153,2026-01-17 03:25:00
EVT04650,Normal,61.76,0.0407440981619435,High,Suspicious Process Execution,IT-SW-0115,183.233.65.102,2026-01-17 03:30:00
EVT04651,Normal,31.3,0.1072985261799248,Medium,Phishing Email,FIN-SRV-0097,210.65.58.164,2026-01-17 03:35:00
EVT04652,Normal,27.43,0.0935406032954389,Low,DDoS Attempt,HR-SW-0015,211.140.5.237,2026-01-17 03:40:00
EVT04653,Suspicious,75.46,-0.0263847356369214,Critical,Suspicious Process Execution,FIN-IOT-0090,160.129.97.34,2026-01-17 03:45:00
EVT04654,Normal,61.09,0.0476368929589234,High,DDoS Attempt,SAL-SW-0046,17.15.254.33,2026-01-17 03:50:00
EVT04655,Normal,50.79,0.0583041671692009,Low,Ransomware Detected,OPS-PRT-0052,220.16.196.159,2026-01-17 03:55:00
EVT04656,Normal,50.37,0.0610517165766528,High,File Access,ENG-PC-0038,192.194.82.227,2026-01-17 04:00:00
EVT04657,Normal,41.17,0.0654704271666201,Low,DDoS Attempt,FIN-PC-0094,181.211.110.145,2026-01-17 04:05:00
EVT04658,Normal,23.66,0.1255216206560859,Medium,DDoS Attempt,LEG-FW-0087,161.74.27.252,2026-01-17 04:10:00
EVT04659,Normal,49.54,0.055764947623527,Medium,Lateral Movement Detected,MKT-LAP-0055,128.180.148.112,2026-01-17 04:15:00
EVT04660,Normal,35.72,0.0857272717394873,Low,Brute Force,OPS-FW-0041,164.4.108.178,2026-01-17 04:20:00
EVT04661,Normal,11.43,0.1499954248058235,High,Lateral Movement Detected,ENG-MOB-0055,183.77.194.172,2026-01-17 04:25:00
EVT04662,Normal,54.23,0.031534631210103,Medium,SQL Injection Attempt,LEG-RTR-0012,173.173.161.159,2026-01-17 04:30:00
EVT04663,Normal,17.5,0.1393447748316083,Medium,DDoS Attempt,OPS-PC-0142,172.230.76.152,2026-01-17 04:35:00
EVT04664,Normal,40.02,0.0634761300855187,High,File Access,IT-DB-0129,62.40.123.229,2026-01-17 04:40:00
EVT04665,Normal,35.63,0.102108597000481,High,Configuration Change,LEG-PC-0083,142.211.0.241,2026-01-17 04:45:00
EVT04666,Normal,42.81,0.0914738909506489,Medium,Web Shell Detected,HR-RTR-0095,3.59.93.210,2026-01-17 04:50:00
EVT04667,Normal,30.14,0.1147123078928135,Low,Data Exfiltration Attempt,ENG-MOB-0072,188.145.80.218,2026-01-17 04:55:00
EVT04668,Normal,28.08,0.0823370501104938,Critical,Suspicious Process Execution,IT-SRV-0005,208.140.13.231,2026-01-17 05:00:00
EVT04669,Normal,20.83,0.1224306230990394,High,Port Scan,FIN-IOT-0006,93.255.10.166,2026-01-17 05:05:00
EVT04670,Normal,31.33,0.0883343416292571,Critical,Session Hijacking Attempt,IT-RTR-0101,135.15.69.98,2026-01-17 05:10:00
EVT04671,Normal,47.28,0.0603364222546968,Critical,SQL Injection Attempt,MKT-IOT-0082,210.124.96.8,2026-01-17 05:15:00
EVT04672,Normal,49.8,0.0609226441007531,High,VPN Connection,LEG-MOB-0096,193.250.60.74,2026-01-17 05:20:00
EVT04673,Normal,30.94,0.0824775425279893,Low,Web Shell Detected,IT-FW-0085,74.208.84.163,2026-01-17 05:25:00
EVT04674,Normal,10.65,0.1467194435561587,Medium,Data Exfiltration Attempt,MKT-PRT-0086,195.168.84.52,2026-01-17 05:30:00
EVT04675,Normal,53.26,0.0516390761050501,High,Malware Detection,FIN-IOT-0114,131.162.163.72,2026-01-17 05:35:00
EVT04676,Normal,42.24,0.0750873968551448,Medium,Account Lockout,OPS-SRV-0060,116.144.84.241,2026-01-17 05:40:00
EVT04677,Normal,51.8,0.0051142493516295,Critical,Configuration Change,FIN-SW-0097,17.92.43.46,2026-01-17 05:45:00
EVT04678,Normal,17.6,0.1304695863257491,High,Privilege Escalation,OPS-SW-0025,171.134.143.121,2026-01-17 05:50:00
EVT04679,Normal,25.34,0.1456820020888524,High,USB Device Connected,FIN-FW-0057,219.226.210.187,2026-01-17 05:55:00
EVT04680,Normal,45.07,0.0844267866544055,High,SQL Injection Attempt,MKT-LAP-0037,221.92.46.20,2026-01-17 06:00:00
EVT04681,Normal,16.79,0.1310911787986469,High,Data Exfiltration Attempt,HR-IOT-0081,209.220.51.209,2026-01-17 06:05:00
EVT04682,Normal,27.65,0.1255488653232792,Low,File Access,HR-IOT-0011,208.21.103.235,2026-01-17 06:10:00
EVT04683,Normal,23.9,0.132018507923524,Medium,SQL Injection Attempt,OPS-RTR-0129,171.120.235.75,2026-01-17 06:15:00
EVT04684,Normal,16.73,0.1680237300696573,Medium,Lateral Movement Detected,OPS-RTR-0116,91.137.238.160,2026-01-17 06:20:00
EVT04685,Normal,54.05,0.0699298730929871,Medium,Malware Detection,SAL-MOB-0139,211.15.10.52,2026-01-17 06:25:00
EVT04686,Normal,59.22,0.0113450120653304,Critical,Failed Login,ENG-IOT-0104,68.38.60.109,2026-01-17 06:30:00
EVT04687,Normal,24.51,0.1501320846862171,Medium,DNS Tunneling Detected,LEG-LAP-0024,192.9.3.65,2026-01-17 06:35:00
EVT04688,Normal,43.29,0.0364312974449217,Medium,VPN Connection,SAL-PRT-0045,66.181.122.157,2026-01-17 06:40:00
EVT04689,Normal,17.1,0.1495127200959576,High,Suspicious Process Execution,IT-SW-0141,220.103.132.214,2026-01-17 06:45:00
EVT04690,Normal,24.13,0.113172174623579,Low,Data Exfiltration Attempt,OPS-DB-0059,19.203.97.41,2026-01-17 06:50:00
EVT04691,Suspicious,86.86,-0.0611762931688814,Low,Web Shell Detected,ENG-RTR-0119,33.62.231.171,2026-01-17 06:55:00
EVT04692,Normal,43.5,0.0763328324847142,Critical,Session Hijacking Attempt,MKT-LAP-0087,191.19.121.147,2026-01-17 07:00:00
EVT04693,Normal,17.38,0.1671531588315568,Medium,Phishing Email,ENG-DB-0110,218.166.1.191,2026-01-17 07:05:00
EVT04694,Normal,33.51,0.0913420228090724,High,Credential Dumping,SAL-FW-0115,208.237.68.151,2026-01-17 07:10:00
EVT04695,Normal,63.13,0.0455909109848863,Medium,DNS Tunneling Detected,OPS-IOT-0056,158.142.138.254,2026-01-17 07:15:00
EVT04696,Normal,60.05,0.0172222232308719,Critical,Login Success,MKT-RTR-0013,192.79.187.1,2026-01-17 07:20:00
EVT04697,Normal,43.16,0.0852779096454405,Low,Privilege Escalation,ENG-PRT-0076,84.5.50.210,2026-01-17 07:25:00
EVT04698,Normal,27.3,0.1452354124642541,Medium,Privilege Escalation,MKT-SW-0088,133.45.185.97,2026-01-17 07:30:00
EVT04699,Normal,28.96,0.1256400163242951,Medium,File Access,MKT-LAP-0083,216.143.255.143,2026-01-17 07:35:00
EVT04700,Normal,50.53,0.0180274560850323,Critical,DNS Tunneling Detected,FIN-PRT-0065,204.221.168.117,2026-01-17 07:40:00
EVT04701,Normal,20.71,0.1107147557925959,High,DDoS Attempt,IT-IOT-0056,64.79.8.24,2026-01-17 07:45:00
EVT04702,Normal,37.34,0.1005099941817051,Low,Data Exfiltration Attempt,IT-IOT-0099,66.224.81.21,2026-01-17 07:50:00
EVT04703,Normal,33.46,0.0388534832865503,Low,Brute Force,HR-MOB-0052,140.61.93.111,2026-01-17 07:55:00
EVT04704,Normal,38.27,0.0937419451404434,Low,Privilege Escalation,IT-PC-0001,61.15.90.88,2026-01-17 08:00:00
EVT04705,Normal,59.31,0.0147025543358827,High,Ransomware Detected,OPS-IOT-0099,187.141.214.4,2026-01-17 08:05:00
EVT04706,Normal,19.61,0.1335578591036074,High,Lateral Movement Detected,LEG-LAP-0112,160.174.213.47,2026-01-17 08:10:00
EVT04707,Normal,27.62,0.1444882437270931,High,Phishing Email,SAL-SRV-0067,156.50.27.197,2026-01-17 08:15:00
EVT04708,Normal,19.13,0.1089407975533087,High,VPN Connection,MKT-MOB-0082,21.195.86.65,2026-01-17 08:20:00
EVT04709,Normal,35.71,0.1121374119748122,Medium,Lateral Movement Detected,LEG-DB-0064,181.38.158.78,2026-01-17 08:25:00
EVT04710,Normal,21.56,0.115603480565464,High,Credential Dumping,FIN-RTR-0061,158.104.239.226,2026-01-17 08:30:00
EVT04711,Normal,13.2,0.144408455527481,Medium,File Access,HR-SRV-0052,166.6.129.203,2026-01-17 08:35:00
EVT04712,Normal,46.17,0.0973337851158134,High,Privilege Escalation,OPS-PC-0017,204.88.251.51,2026-01-17 08:40:00
EVT04713,Normal,44.87,0.1031314811878399,High,Malware Detection,ENG-SRV-0117,151.41.178.247,2026-01-17 08:45:00
EVT04714,Suspicious,68.97,-0.0095573750358991,High,Account Lockout,MKT-MOB-0019,219.146.159.91,2026-01-17 08:50:00
EVT04715,Normal,41.68,0.0454436362285382,Critical,Login Success,ENG-PRT-0080,199.5.253.97,2026-01-17 08:55:00
EVT04716,Normal,27.74,0.0941232593991439,Critical,USB Device Connected,FIN-SW-0023,125.33.87.175,2026-01-17 09:00:00
EVT04717,Normal,45.01,0.0423324949904425,Critical,Login Success,IT-MOB-0077,164.158.182.19,2026-01-17 09:05:00
EVT04718,Normal,51.68,0.0097189979237135,Critical,Failed Login,HR-MOB-0066,203.169.74.1,2026-01-17 09:10:00
EVT04719,Normal,27.19,0.0691500244963592,Medium,VPN Connection,FIN-MOB-0041,79.229.129.80,2026-01-17 09:15:00
EVT04720,Normal,48.3,0.0829913713787239,Low,Failed Login,OPS-IOT-0058,135.242.85.247,2026-01-17 09:20:00
EVT04721,Normal,29.43,0.0831990244357703,Medium,Unauthorized Access,FIN-RTR-0044,199.67.20.205,2026-01-17 09:25:00
EVT04722,Normal,64.79,0.0046874966961318,Critical,DDoS Attempt,ENG-PC-0114,222.193.165.196,2026-01-17 09:30:00
EVT04723,Normal,27.69,0.1188007567796848,Critical,Privilege Escalation,ENG-MOB-0013,209.170.10.202,2026-01-17 09:35:00
EVT04724,Suspicious,72.04,-0.007521482291241,Critical,USB Device Connected,ENG-SW-0100,50.161.87.112,2026-01-17 09:40:00
EVT04725,Normal,25.22,0.1189183001219237,Low,Brute Force,OPS-SW-0063,64.225.245.247,2026-01-17 09:45:00
EVT04726,Normal,34.77,0.0900833558377888,High,Privilege Escalation,OPS-PRT-0017,177.53.198.23,2026-01-17 09:50:00
EVT04727,Normal,34.71,0.0561576720013998,High,Configuration Change,MKT-LAP-0097,141.99.30.149,2026-01-17 09:55:00
EVT04728,Normal,23.15,0.12954386220536,Medium,DDoS Attempt,SAL-MOB-0034,203.254.128.210,2026-01-17 10:00:00
EVT04729,Normal,26.36,0.1319670254095493,Medium,Malware Detection,LEG-PRT-0035,190.39.95.155,2026-01-17 10:05:00
EVT04730,Normal,64.32,0.0496338832489005,Medium,DNS Tunneling Detected,IT-SW-0068,137.219.88.29,2026-01-17 10:10:00
EVT04731,Normal,60.1,0.0414912846831755,Low,Privilege Escalation,MKT-PC-0084,148.213.77.56,2026-01-17 10:15:00
EVT04732,Normal,13.78,0.1588574932023942,High,Privilege Escalation,FIN-PRT-0094,182.245.206.64,2026-01-17 10:20:00
EVT04733,Normal,49.29,0.0536971981483105,High,Suspicious Process Execution,HR-FW-0134,142.174.228.10,2026-01-17 10:25:00
EVT04734,Normal,36.72,0.0589163940614925,High,VPN Connection,IT-FW-0036,14.213.74.71,2026-01-17 10:30:00
EVT04735,Normal,26.34,0.1367544780490315,High,Privilege Escalation,LEG-LAP-0046,156.245.212.175,2026-01-17 10:35:00
EVT04736,Normal,21.18,0.1322314477293421,Medium,DNS Tunneling Detected,ENG-SW-0038,98.225.91.63,2026-01-17 10:40:00
EVT04737,Normal,26.58,0.1188117190948271,Critical,Data Exfiltration Attempt,HR-PRT-0098,214.244.87.230,2026-01-17 10:45:00
EVT04738,Normal,14.88,0.1711764939399084,Medium,Login Success,IT-SRV-0042,163.188.53.250,2026-01-17 10:50:00
EVT04739,Normal,18.97,0.1058516322525333,Medium,Unauthorized Access,SAL-PRT-0008,209.214.63.82,2026-01-17 10:55:00
EVT04740,Normal,53.48,0.0795291915811701,Medium,Privilege Escalation,MKT-FW-0024,117.215.54.71,2026-01-17 11:00:00
EVT04741,Normal,11.15,0.1474332652606393,Medium,File Access,FIN-PC-0043,5.196.121.59,2026-01-17 11:05:00
EVT04742,Normal,27.49,0.1469196215182914,Medium,Session Hijacking Attempt,OPS-PRT-0114,24.132.124.72,2026-01-17 11:10:00
EVT04743,Normal,42.83,0.0227120587483108,Low,Account Lockout,IT-RTR-0106,129.29.28.131,2026-01-17 11:15:00
EVT04744,Normal,30.09,0.1029972978781963,High,Configuration Change,SAL-PRT-0083,221.2.112.41,2026-01-17 11:20:00
EVT04745,Normal,27.51,0.0932004096451903,Medium,Brute Force,OPS-SRV-0095,66.90.179.67,2026-01-17 11:25:00
EVT04746,Normal,61.5,0.017659836739337,High,DNS Tunneling Detected,FIN-MOB-0002,131.143.116.131,2026-01-17 11:30:00
EVT04747,Normal,27.03,0.1413559503190685,Medium,DNS Tunneling Detected,FIN-LAP-0047,196.245.209.165,2026-01-17 11:35:00
EVT04748,Normal,30.8,0.0633037964607289,Low,Session Hijacking Attempt,MKT-SRV-0043,190.5.27.215,2026-01-17 11:40:00
EVT04749,Normal,24.68,0.0798085510302314,High,Malware Detection,FIN-MOB-0024,203.47.209.208,2026-01-17 11:45:00
EVT04750,Normal,16.49,0.12388863617256,Medium,Unauthorized Access,FIN-LAP-0030,192.108.118.79,2026-01-17 11:50:00
EVT04751,Normal,41.94,0.0923388400352508,High,Session Hijacking Attempt,MKT-PC-0041,74.103.119.156,2026-01-17 11:55:00
EVT04752,Normal,25.16,0.1069234707396639,Low,Unauthorized Access,OPS-RTR-0022,202.105.64.231,2026-01-17 12:00:00
EVT04753,Normal,42.07,0.0199549472700258,High,SQL Injection Attempt,FIN-SRV-0032,159.141.0.143,2026-01-17 12:05:00
EVT04754,Normal,28.68,0.0628546164338305,Low,Credential Dumping,LEG-FW-0096,149.70.231.203,2026-01-17 12:10:00
EVT04755,Normal,27.01,0.1329564537094444,High,Configuration Change,SAL-MOB-0144,192.133.37.106,2026-01-17 12:15:00
EVT04756,Normal,35.83,0.0533000219630611,Low,Unauthorized Access,MKT-LAP-0007,193.140.12.239,2026-01-17 12:20:00
EVT04757,Normal,21.22,0.1508771924241219,Medium,Port Scan,ENG-LAP-0026,168.79.92.5,2026-01-17 12:25:00
EVT04758,Normal,43.84,0.0795775883363103,Critical,Port Scan,LEG-SW-0005,75.105.23.252,2026-01-17 12:30:00
EVT04759,Normal,53.54,0.0990313335708664,High,Firewall Rule Change,LEG-MOB-0058,105.58.6.16,2026-01-17 12:35:00
EVT04760,Normal,38.07,0.0833364000801856,Low,Lateral Movement Detected,ENG-DB-0040,148.197.99.235,2026-01-17 12:40:00
EVT04761,Normal,40.11,0.0906891107446468,Low,File Access,HR-DB-0093,168.102.93.57,2026-01-17 12:45:00
EVT04762,Normal,66.19,0.00062084593141,Low,Account Lockout,MKT-PC-0059,129.183.228.209,2026-01-17 12:50:00
EVT04763,Normal,30.75,0.0559613886124463,Low,Firewall Rule Change,IT-MOB-0036,122.124.23.148,2026-01-17 12:55:00
EVT04764,Normal,52.73,0.0225237972860361,Low,File Access,SAL-PC-0023,218.51.197.11,2026-01-17 13:00:00
EVT04765,Normal,48.01,0.0390430651062307,Low,VPN Connection,OPS-MOB-0070,136.17.169.121,2026-01-17 13:05:00
EVT04766,Normal,32.45,0.1184220360141381,Medium,Port Scan,ENG-DB-0071,178.152.160.242,2026-01-17 13:10:00
EVT04767,Normal,20.96,0.0983634194797996,Medium,Brute Force,IT-DB-0103,223.185.192.29,2026-01-17 13:15:00
EVT04768,Normal,70.16,0.0004404140725332,Low,Suspicious Process Execution,IT-DB-0041,139.219.44.214,2026-01-17 13:20:00
EVT04769,Normal,24.15,0.0792034640813211,Medium,Suspicious Process Execution,FIN-PRT-0073,89.60.50.112,2026-01-17 13:25:00
EVT04770,Normal,33.88,0.0860018690464963,Low,Account Lockout,LEG-LAP-0092,36.174.168.121,2026-01-17 13:30:00
EVT04771,Normal,19.41,0.1237489540405559,Medium,DNS Tunneling Detected,MKT-MOB-0047,193.48.91.224,2026-01-17 13:35:00
EVT04772,Normal,45.32,0.0730007323958387,High,Lateral Movement Detected,OPS-FW-0087,152.190.120.97,2026-01-17 13:40:00
EVT04773,Normal,28.02,0.1343271180300019,Medium,USB Device Connected,ENG-MOB-0093,30.197.119.204,2026-01-17 13:45:00
EVT04774,Normal,21.88,0.1123679899402775,Medium,Phishing Email,ENG-LAP-0077,45.192.207.197,2026-01-17 13:50:00
EVT04775,Normal,16.09,0.1246171999585695,High,Port Scan,HR-PC-0085,103.245.234.65,2026-01-17 13:55:00
EVT04776,Suspicious,58.83,-0.0039593160019624,Critical,USB Device Connected,OPS-PRT-0121,221.172.248.185,2026-01-17 14:00:00
EVT04777,Normal,38.04,0.1041605465801446,Medium,Ransomware Detected,OPS-LAP-0115,207.178.87.82,2026-01-17 14:05:00
EVT04778,Normal,48.94,0.0313327015529277,High,File Access,OPS-PC-0015,186.122.14.61,2026-01-17 14:10:00
EVT04779,Normal,28.66,0.1240999259056389,High,Data Exfiltration Attempt,ENG-LAP-0112,202.124.145.154,2026-01-17 14:15:00
EVT04780,Normal,19.25,0.1197349447750956,Medium,USB Device Connected,ENG-PC-0037,197.81.206.193,2026-01-17 14:20:00
EVT04781,Normal,28.32,0.1104925747323076,Low,Data Exfiltration Attempt,LEG-LAP-0034,152.128.213.171,2026-01-17 14:25:00
EVT04782,Suspicious,78.71,-0.0266635121094238,Critical,Brute Force,OPS-MOB-0120,96.187.98.132,2026-01-17 14:30:00
EVT04783,Normal,37.33,0.0977398014998329,High,Phishing Email,ENG-DB-0029,174.205.85.227,2026-01-17 14:35:00
EVT04784,Normal,35.89,0.1076242101585632,Medium,Unauthorized Access,ENG-LAP-0065,104.174.150.236,2026-01-17 14:40:00
